method;level;f1_weighted_mean;hierarchical_f1_mean;accuracy_mean;macro_f1_mean;g_mean_mean;mcc_mean;kappa_mean;r2_mean;pearson_corr_mean;ari_mean;nmi_mean;jsd_mean;jsd_scaled_mean;kl_divergence_mean;kl_scaled_mean;train_time_mean;inference_time_mean;f1_weighted_std;hierarchical_f1_std;accuracy_std;macro_f1_std;g_mean_std;mcc_std;kappa_std;r2_std;pearson_corr_std;ari_std;nmi_std;jsd_std;jsd_scaled_std;kl_divergence_std;kl_scaled_std;train_time_std;inference_time_std;stability;overall_score_mean
most_frequent_default_StratifiedGroupKFold;level_2;0.34877473972790224;;0.5015282411642045;0.13085634852010136;1.0;0.0;0.0;0.6162163367163002;0.7111006735219201;0.0;0.0;0.557989242505621;0.442010757494379;1.079908875848846;0.5060290972527484;0.0;0.0;0.15478297169714214;;0.15859994246108583;0.032564914869138574;0.0;0.0;0.0;0.3493880324274943;0.37173943971714224;0.0;0.0;0.11611485827169511;0.1161148582716951;0.6051081870597373;0.1090809757744633;0.0;0.0;0.22608514151428938;0.28161794235163534
most_frequent_default_StratifiedGroupKFold;level_3;0.05246740461482863;0.44828891651286507;0.16275469863225614;0.022753499387473636;1.0;0.0;0.0;0.2612164311236935;0.38350055842915265;0.0;0.0;0.816984892507263;0.18301510749273694;2.813108963786673;0.273139192553147;0.0;0.0;0.03866475716820157;0.14717010353658447;0.08111679124061436;0.010313797089496363;0.0;0.0;0.0;0.23618608808889874;0.3777296533372473;0.0;0.0;0.0740606603101796;0.07406066031017959;0.8983677416427804;0.05802878072231404;0.0;0.0;0.8066762141589922;0.18770764514959964
nimbus_FuseSOM_12;level_1;0.8219789564772342;;0.858637700366843;0.33345579224957156;0.27800537803869074;0.15517422023826177;0.1345900604823963;0.9942592842347577;0.9971255107732213;0.12428618578116354;0.06349573914616652;0.21265448576044296;0.787345514239557;0.13482941093681536;0.8811897104204306;;68.88199999999999;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.6021675234003833
nimbus_FuseSOM_12;level_2;0.6213753343562587;;0.6592605104617371;0.3421584378973679;0.30889001098154945;0.3357373654899782;0.3235962388036223;0.9692551720566531;0.9845075784658304;0.21234011696249794;0.11978317341563756;0.2257760862254053;0.7742239137745948;0.1581643623674413;0.8634353054655106;;68.88199999999999;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.6053589727215495
nimbus_FuseSOM_12;level_3;0.28587157421205717;0.6194828725163676;0.36295362706755196;0.22282592771330595;0.33393417039842677;0.2567597428015142;0.22155991191135768;0.5926533266758163;0.7698398058530205;0.10947724919174377;0.1663233707827307;0.5015216197647812;0.49847838023521884;0.86018376637606;0.5375812960394565;;68.88199999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.42466012949181864
nimbus_flowsom;level_1;0.821094860097744;;0.8513415537336122;0.2688142026728496;0.277002900369332;0.16241761564177573;0.14825015369014022;0.9927598429900708;0.9963732457487943;0.15978929819327242;0.0668311550774993;0.22175259297064134;0.7782474070293587;0.5721998040630787;0.648044260403815;;17.616;0.003038360669729364;;0.006157811798245471;0.013817715029051608;0.053219139012395784;0.013727945591544801;0.013616806022886332;0.0009916983231914806;0.0004976772091877544;0.010799682862392286;0.009859742977527213;0.011587693851171643;0.011587693851171648;0.23383400705077856;0.10110426628800838;;0.0;0.9848081966513532;0.5984054410466235
nimbus_flowsom;level_2;0.6272078374375365;;0.6611973718973185;0.36171954135613793;0.2141259878217155;0.3446847913290708;0.32675046735913094;0.9450272119881881;0.9720939838638858;0.21106604087817887;0.12138414405048423;0.1876631738215211;0.8123368261784789;0.12576472682926748;0.8886926478138696;;17.616;0.010623527626625037;;0.0022575414971333836;0.013762834952213846;0.026506208346757387;0.02458663276467839;0.03326949407230481;0.016976858173487687;0.008696157472372842;0.027289915884266342;0.015337651591656887;0.018959110851463745;0.018959110851463713;0.026916009374327025;0.021310712364052867;;0.0;0.9468823618668748;0.599625511997369
nimbus_flowsom;level_3;0.41539990964301826;0.6286275181911274;0.4439206718379827;0.30484775809684816;0.26480213457526275;0.34558948703921316;0.329812612846376;0.8172983829628929;0.9035484718268517;0.13293862658730082;0.19336296090577731;0.30886989422166966;0.6911301057783303;0.3533773468912997;0.7391716066654139;;17.616;0.0035410968657956484;0.0013547320624520882;0.0030170473402664714;0.007211706693539736;0.01657882475228805;0.004287462587629076;0.0071670607547684615;0.05910406854375849;0.03351384083953119;0.012336307585950826;0.006987846063995542;0.012749444873465922;0.012749444873465906;0.029257594155475204;0.01615677851685703;;0.0;0.9822945156710218;0.5195167151679451
nimbus_leiden_0_8;level_1;0.80653888709376;;0.7944423510864528;0.30418428380309515;0.5000325692567753;0.233660694901408;0.22602505939909098;0.9789970437273734;0.9894427945704457;0.27657153666467704;0.11279068522170652;0.2780025195796311;0.7219974804203688;2.4204400315120704;0.29236004455190845;302.46999999999997;302.46999999999997;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6233180723607004
nimbus_leiden_0_8;level_2;0.6784880952908003;;0.6781570364980575;0.4551475830721533;0.44123030078650105;0.4298067290419344;0.4264806729651526;0.9652453939462543;0.9824690295099658;0.3401836780052977;0.18338292380643553;0.10427351141016364;0.8957264885898365;0.04682438287479257;0.9552700685608763;302.46999999999997;302.46999999999997;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6617753575921796
nimbus_leiden_0_8;level_3;0.44778369955269204;0.6478634445864944;0.4659771578550732;0.34258926885989455;0.3579045098467068;0.3759729192996133;0.37180530955708213;0.9004265335252214;0.9489080743281836;0.18746651222236277;0.22162565683526117;0.23597104496807603;0.7640289550319239;0.1902971570391859;0.8401263449939325;302.46999999999997;302.46999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5601032750222359
nimbus_phenograph_40;level_1;0.8277749193061524;;0.8409859283032105;0.34085152125469403;0.511536109986708;0.2399748454093718;0.2316955250138451;0.9887056420512618;0.9943355910588665;0.25510758741178746;0.13360149621583906;0.2357541968488243;0.7642458031511757;1.0701739014519354;0.5263052572165604;;335.912;0.005240625757974666;;0.01607568737222169;0.0026942636094001607;0.007999401808101332;0.005434149059985965;0.005238479681655848;0.0034261733907717017;0.0017227902065632837;0.022968593115757573;0.004539070573703311;0.022994464460997233;0.0229944644609972;0.659780697819791;0.17242235502872477;;0.0;0.9737968712101267;0.632580936779924
nimbus_phenograph_40;level_2;0.6751194851963525;;0.6870383604242731;0.4698021683030009;0.37854401041368424;0.42306779656668825;0.41917986677203417;0.9843403295244167;0.9921355312362508;0.2928469009794166;0.17579179900000616;0.12305641418210375;0.8769435858178962;0.05853648678353651;0.9452459156762352;;335.912;0.011099994579106322;;0.01136704697757502;0.016794655608118284;0.05715783165060499;0.017695822181606428;0.0184639540742512;0.006037191137090248;0.003044910298226761;0.025418665373809594;0.013153184914890615;0.03541305561649356;0.035413055616493494;0.02852630951516269;0.025297979134134226;;0.0;0.9445000271044683;0.6542256073452113
nimbus_phenograph_40;level_3;0.45461318810374163;0.6545434138729467;0.47430323662019414;0.3617800469565029;0.3811909770647007;0.38692577545698914;0.383369113068298;0.9061108053475577;0.951780417555222;0.1866753771839076;0.21882612660863163;0.2255116379389666;0.7744883620610333;0.17295561113712443;0.8530992738152632;;335.912;0.010890030111863545;0.010319182115407473;0.006206747450901879;0.012832911750927057;0.03786914174365531;0.0065738106152270406;0.007119944879124275;0.0317964696807302;0.01676462443528186;0.007420828490234724;0.004949393003374238;0.022788832961460812;0.02278883296146082;0.03327342191361781;0.024333846302670686;;0.0;0.9455498494406823;0.5612342010814549
phenograph_20;level_1;0.8544826127182306;;0.8506433827510189;0.42668510640278823;0.749118566907879;0.4062896042325481;0.3967736196619475;0.9829319759347326;0.9914281534793841;0.5007355591426708;0.3291135653638256;0.26209674046770143;0.7379032595322985;1.9316278005374374;0.3477648239256909;;191.138;0.0034363047593604992;;0.010163125565989093;0.0028772393505159637;0.026661919320255134;0.005441732925556248;0.007018918547427159;0.0032817166602135957;0.0016554543151478262;0.011494274028202148;0.005532566684519593;0.014016457209763262;0.014016457209763295;0.44002017948505107;0.05576624867651391;;0.0;0.9828184762031975;0.7103098322807243
phenograph_20;level_2;0.760199150735805;;0.7547730727752298;0.6529146140843971;0.6636499470573545;0.5741903828548045;0.5728715159984791;0.9927555281049445;0.9963695456310008;0.42421846885929054;0.32452079373933024;0.07925646513831308;0.9207435348616869;0.02917593783987781;0.9717529986389047;;191.138;0.004104648139237351;;0.006359394503352708;0.005529635279102097;0.020723773358528066;0.00490277660480211;0.005543513925579315;0.004017985053631968;0.002017623607622743;0.0070479682178207935;0.004534003348394093;0.017456382861820406;0.017456382861820413;0.01175176084208124;0.011148195668361035;;0.0;0.9794767593038133;0.7453076709275295
phenograph_20;level_3;0.5524874748173118;0.726424756979445;0.5637219616352447;0.48966982950070764;0.4488299959952996;0.49537013729926677;0.4935764977817695;0.9307096128313471;0.9647058976313087;0.27905613370995064;0.3450498412698236;0.17165653223399394;0.8283434677660061;0.10453013676424268;0.9055194611220981;;191.138;0.005886636988343549;0.00603410217857921;0.00465321211932614;0.011809978364233854;0.023710560039804214;0.004795619828015421;0.00494327417392923;0.015494242313124245;0.008073405935387147;0.003235646682258974;0.003961847717019777;0.013721348847405659;0.013721348847405643;0.016308137839244136;0.01330279646035475;;0.0;0.9705668150582822;0.637762706696132
phenograph_30;level_1;0.8516769649363157;;0.844937610713373;0.42144064959480926;0.7324339448315443;0.3956486400283702;0.3853930705187583;0.9812289601451946;0.9905683311337228;0.49047218339552356;0.31836209783220626;0.2677095699769915;0.7322904300230084;2.124010940621239;0.33181932305032;;241.69400000000002;0.004027409078661472;;0.011402517816192994;0.0047672361865585275;0.031954789010759675;0.014245177265451303;0.0160898859071198;0.004049197151713795;0.002043740487968282;0.017984115220838703;0.013612935152889308;0.01668018380769997;0.0166801838077;0.6469898784254147;0.07135637011851453;;0.0;0.9798629546066926;0.70458104056364
phenograph_30;level_2;0.7531215501878215;;0.7455210079302176;0.6446779715929652;0.659018768162803;0.5668426812868322;0.5637513346539429;0.9818951519096795;0.9908778982729732;0.40767304622394374;0.31598983099815825;0.08842453808886273;0.9115754619111373;0.03568928634343731;0.9657201194708028;;241.69400000000002;0.010473395647715364;;0.011479534396687969;0.010927248103781931;0.019285843680860067;0.015718708224360313;0.016133511488578705;0.016577356677931525;0.008377247744227934;0.02326787247048907;0.01429391924619873;0.020315962534104923;0.02031596253410493;0.01581646686882312;0.014699449628865754;;0.0;0.9476330217614232;0.7335548515355332
phenograph_30;level_3;0.5458359011183613;0.7168445855963623;0.5557648913547203;0.48016405862865874;0.4545721292663857;0.48780944830758405;0.4857837472341654;0.9039811795922101;0.950453587935096;0.2726031927835791;0.34140104009340916;0.17952593269097655;0.8204740673090235;0.11551546321055621;0.8969669812459037;;241.69400000000002;0.013239610662458328;0.011749918291362784;0.012358417981094718;0.011794635976885922;0.023265662882010228;0.013582045505750581;0.014120509661466682;0.05221528483690449;0.02781988437954031;0.012254832535443518;0.008123526554540973;0.019302547765841487;0.01930254776584152;0.03053467941781009;0.023767169605274245;;0.0;0.9338019466877083;0.6240219948491204
phenograph_40;level_1;0.8501784056535943;;0.8432077751646896;0.42150776878478274;0.7444336709850855;0.3938111473728751;0.38353144467311556;0.9814848444263667;0.990698680725844;0.481532785179026;0.3115666570359564;0.26844475805013274;0.7315552419498672;2.0732508874681166;0.3284250456219293;;292.36;0.0029194603550512653;;0.0066647726801133565;0.0005485354313044447;0.003779024517579834;0.009360825357327787;0.009490910798847129;0.0021811115589439843;0.001100246812682899;0.020249353446861126;0.01617814751427829;0.009503340068692004;0.009503340068691983;0.3140540362874059;0.03722351979248452;;0.0;0.9854026982247437;0.703483950022782
phenograph_40;level_2;0.7528202194439534;;0.7456968500015159;0.6416600354050146;0.6586782917468104;0.5626559321710058;0.5607509754522044;0.9898545195257684;0.9949127278200267;0.4135979654886771;0.313578786835457;0.08675823042417569;0.9132417695758243;0.034168473841569166;0.9669651151259883;;292.36;0.005364300812316436;;0.00496902119265221;0.00716232319001754;0.015405017678407767;0.011385858109383255;0.010760699628624859;0.003965953407392275;0.0019948519625416594;0.01086469954771189;0.00862295886552835;0.003771580480983318;0.0037715804809832936;0.0025439229533950557;0.0023769258038057735;;0.0;0.9731784959384178;0.7372364134718425
phenograph_40;level_3;0.5457464467974243;0.717459706983282;0.5570945346032076;0.4765691309783585;0.439710568007967;0.48804765981457876;0.4862197754136311;0.9243507347342232;0.9614142202104979;0.2750783395399678;0.34159078072693516;0.1826144002548234;0.8173855997451765;0.11697846946623028;0.8953449325652512;;292.36;0.009898752250569064;0.005032004302079247;0.007601006929103237;0.008728186663872275;0.016260444283752267;0.010067885855524263;0.01035962306298164;0.01242995963367089;0.006464509964359036;0.007516108243662461;0.005655795849535668;0.00882164377848572;0.008821643778485712;0.011168794731949153;0.009066874671972024;;0.0;0.9505062387471547;0.6294474534265604
phenograph_80;level_1;0.8496927927124223;;0.8434555132552871;0.41892072377025114;0.7339120803736799;0.3890842575851089;0.37942123979745424;0.9818249496403005;0.990870638762593;0.47615553387932896;0.30665592579092193;0.26771557814514585;0.7322844218548542;2.04221490051305;0.3297406735508736;;538.426;0.0010944698294515671;;0.00269582084106173;0.0009144203817988249;0.005867075097112491;0.004345051591326531;0.00381062655488779;0.0012666453553073938;0.0006392168171638753;0.011993441259506668;0.009231651449308997;0.00523326521226593;0.005233265212265918;0.19254305144243972;0.020398050229392343;;0.0;0.9945276508527422;0.7026614778061653
phenograph_80;level_2;0.7490718022966435;;0.7400958902329691;0.6391062217489988;0.6574333880003314;0.5660692258772564;0.5606330632170067;0.9646810130110859;0.9821412221826611;0.3965977642786989;0.31350767209568337;0.10143367598911131;0.8985663240108887;0.04539537749402959;0.9566186066541562;;538.426;0.005708295952449552;;0.006810595798829606;0.005631672107618982;0.01093330165518875;0.006204987362309656;0.0070404577521961265;0.019580676073542674;0.009977017379635252;0.01343706688505891;0.006354040560398231;0.009742431044788008;0.009742431044787999;0.007809112650090646;0.0071503365529711265;;0.0;0.9714585202377523;0.7299838581203414
phenograph_80;level_3;0.5443170571058759;0.7122937449429996;0.554537461724032;0.4730061094094126;0.45419417730402023;0.48800395890423615;0.48559416763098306;0.8685216837767665;0.9317439885631809;0.2688543728610472;0.33883431991359897;0.1972072957187853;0.8027927042812146;0.13685199542745202;0.8796574226975744;;538.426;0.006233300831033406;0.0071908777645262704;0.006494481553665057;0.007879053068719489;0.0393543853075745;0.005995368961849995;0.006167750608009321;0.04032643456072656;0.02164554091324925;0.0047949934649551065;0.004953314492119971;0.005159016379761993;0.005159016379761978;0.008043759716083376;0.0062621264654294986;;0.0;0.968833495844833;0.6203791439800408
random_forest_default_StratifiedGroupKFold;level_1;0.8828960263993337;;0.8837559149641748;0.47511225721675565;0.8315177317245505;0.5041355568375547;0.4913835249270836;0.9792759947976343;0.9895663118398899;0.6774140408783783;0.533645199286817;0.2706826588136058;0.7293173411863941;2.474581215379346;0.31056895295694764;7.8420000000000005;4.115;0.033785941459737165;;0.03382463184827915;0.06311775261744751;0.10532689003529727;0.0750909050554896;0.07695128772734146;0.012994325447619972;0.006567844893115151;0.07969790296858481;0.06609177818863525;0.055265874947009394;0.05526587494700945;0.9982721354305604;0.10282235996307619;0.0;0.0;0.8310702927013142;0.7460677689513466
random_forest_default_StratifiedGroupKFold;level_2;0.8510217128098141;;0.8570248399288038;0.770126334202691;0.7886738779698567;0.739312944213933;0.7336890653480079;0.9834243045024899;0.9916114539526737;0.6286540755006602;0.5278403136193222;0.06875763508208389;0.9312423649179161;0.026351600038356515;0.975344232150958;7.8420000000000005;4.115;0.049678017115918856;;0.04123608502875707;0.08373021069320877;0.05858648987425861;0.06929089073998025;0.0761186360310919;0.02517929352753747;0.012797894961392357;0.0988052882445724;0.07652553070337931;0.06087059148422995;0.060870591484229956;0.03785417339478569;0.034549753148717104;0.0;0.0;0.7516099144204057;0.81183051609772
random_forest_default_StratifiedGroupKFold;level_3;0.7228994087438387;0.8388231030843603;0.7307459044855826;0.704028167150587;0.674823510051914;0.6900867673793641;0.6855100041313076;0.8963152557796622;0.9427431747609789;0.499009850470601;0.5429717267898673;0.12049620998827908;0.879503790011721;0.08377229145176561;0.9324906987175747;7.8420000000000005;4.115;0.09944868350500832;0.04606524849742227;0.0894989025937549;0.0989612092415034;0.08780513726350361;0.0970801053235993;0.10426703742532757;0.17071269620458782;0.09715041315694765;0.12568264142831975;0.07824208544985839;0.10026052973832832;0.10026052973832833;0.1337345620105978;0.09918734612637349;0.0;0.0;0.5027565824749585;0.7082327905974313
ribca;level_1;0.8239348249959704;;0.8555279809778724;0.2156182221705593;0.27054529784417825;0.16119991289824404;0.14441843795237985;0.9937666724347081;0.9968784642245552;0.1950701891001186;0.0700185235922809;0.20701900452012492;0.7929809954798751;0.43744232539680655;0.6956800856159218;;3702.9166666666665;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.5984905227504898
ribca;level_2;0.6946799947397733;;0.7156382504147014;0.27228392023069453;0.1810342984904945;0.48538736543685096;0.4805459464665295;0.9716942927117534;0.9857455517078195;0.3578955353714973;0.21599494102526307;0.2056438659745777;0.7943561340254223;0.5443253759069189;0.6475319356924645;;3702.9166666666665;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.6626523174532911
ribca;level_3;0.40704839273179055;0.6731894464232918;0.4615464573886153;0.263982510888272;0.22660598515070735;0.388091835599202;0.37293495377040864;0.5894475794983959;0.7677548954571347;0.22040613053176422;0.25780727043647217;0.3704607343402129;0.6295392656597871;0.8911323115897603;0.5287837312447804;;3702.9166666666665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.4968014173183981
ribca_adapted;level_1;0.9118905365500707;;0.9170087063231239;0.3349189678962095;0.24940799699715974;0.16152007240369212;0.15818255955449034;0.998767194599183;0.9993834072062547;0.17392911141150516;0.08088318422890027;0.12437157893597581;0.8756284210640242;0.492121666253479;0.6701866359938786;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0;0.6284000617716143
ribca_adapted;level_2;0.765167618403072;;0.7665887296577434;0.3892187400816336;0.31840973704466463;0.5407566981898885;0.5386687443392004;0.9870105355703751;0.9934840389107291;0.38186889077758057;0.24633890186620772;0.1297791002665116;0.8702208997334884;0.49772958867687234;0.6676772680196712;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0;0.7069737773255803
ribca_adapted;level_3;0.44753808369782117;0.7210461134311771;0.4939687911086733;0.3605613897228592;0.2840023546183267;0.41706587766372144;0.40159416445679164;0.5772492699926631;0.7597692215355023;0.23622384331613028;0.2754134847894875;0.34014255954342637;0.6598574404565736;0.8436833159005352;0.5423924984164411;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0;0.5215522934993514
scyan;level_1;0.8195597746267402;;0.8334030638098827;0.3672259227485342;0.7852530459399206;0.29489543298081866;0.2891751147482154;0.9863482191312377;0.9931479459009553;0.24744281991746409;0.20610351414135503;0.21396513125758349;0.7860348687424165;0.17495739827135043;0.851701353773796;121.478;62.315999999999995;0.016791751672543372;;0.025738657740446962;0.02021751690124284;0.011678532202308488;0.03541182736432999;0.03701777999022636;0.0051410092242032985;0.0025924611739896117;0.04297136035900419;0.021252732546432895;0.015898441513308638;0.01589844151330862;0.0356040484210376;0.025028582240488085;0.0;0.0;0.9160412416372832;0.6385821706112369
scyan;level_2;0.6884919316096126;;0.6959716573764883;0.47883840112613807;0.15778428948053494;0.5060931858579126;0.49320577941914046;0.870378113797449;0.932191831185686;0.34494296139732855;0.2993351546211729;0.2281097629973236;0.7718902370026763;0.1872444343969545;0.843944069082257;121.478;62.315999999999995;0.02968090866642921;;0.03682955628856863;0.027168883670315308;0.01932339655041149;0.03587903382005343;0.04220341502915693;0.07697875031560727;0.0417807322238147;0.06756501077868368;0.030493038362433764;0.02732316696247328;0.027323166962473295;0.060134477937874214;0.04092216705289126;0.0;0.0;0.851595456667854;0.6513010353819566
scyan;level_3;0.4865317052397719;0.6674858193041674;0.49666549727358167;0.4500254242227613;0.30472512367521254;0.44900532497649503;0.44054303579870363;0.30433883330024514;0.5466944268763207;0.2527580385094806;0.3552786224593755;0.29983407816164753;0.7001659218383525;0.35593231553905075;0.7381152162310348;121.478;62.315999999999995;0.038378819323470204;0.033572307443095396;0.030092580374138873;0.021985850210747802;0.027234587166986946;0.03224141414027228;0.03241447211402603;0.09013470066490395;0.08264409327514217;0.02642043884475394;0.012104529140339439;0.013644544513578062;0.01364454451357814;0.04463399780782444;0.023366506048563777;0.0;0.0;0.808105903382649;0.47051868773111216
stratified_default_StratifiedGroupKFold;level_1;0.7690665625219733;;0.7727042580108126;0.18504988676693007;0.10692732771447475;8.979913858044234e-05;2.8780413914009095e-05;0.9761460863899873;0.9879449835562664;-0.00042530452115672535;7.767962770505067e-05;0.27174081239774517;0.7282591876022548;2.072828537954341;0.43165521988979627;0.0;0.022;0.005493424220106148;;0.04618505453083538;0.004803349788132762;0.04473358066884098;0.0014387695371096843;0.0013573243827577877;0.023081389169380517;0.011768382216549451;0.0020662712124828956;3.8817883993724566e-05;0.039352481667039654;0.039352481667039675;2.25151566429705;0.1971365747130118;0.0;0.0;0.9725328788994693;0.5181264367974197
stratified_default_StratifiedGroupKFold;level_2;0.4071841314872434;;0.42593054960436927;0.18244497121068778;0.09044380970547365;-0.00034476150282038403;-0.00040678805082570155;0.7561310402058289;0.8588656540714192;-0.0003484573237130804;6.217269460296923e-05;0.24839878427231005;0.7516012157276899;0.2823400083467454;0.7947058815855985;0.0;0.022;0.024057671184902;;0.06624855281931259;0.01198018035856209;0.02118964952810284;0.0021438256142729457;0.002030667938315526;0.2353578623847263;0.15199024829862465;0.0008810607360925024;2.1098053493819295e-05;0.0964897186056879;0.0964897186056879;0.20173498883435695;0.11893908381062068;0.0;0.0;0.87971164407549;0.3899075537530755
stratified_default_StratifiedGroupKFold;level_3;0.10576747112157478;0.3744012104090285;0.11576616010419535;0.06699230391911802;0.04860317253677063;5.55333639442366e-05;4.939706853255288e-05;0.24076651750074335;0.4529813331414661;0.00016544214622451323;0.00020767153053091785;0.39110166320910916;0.6088983367908909;0.6773392169289755;0.6104193272664279;0.0;0.022;0.009623145059808989;0.05327530935971021;0.01350334994401576;0.006125078985410453;0.008846890821357888;0.001131284786185232;0.0011007550324881972;0.19499699891935313;0.21087445710103034;0.00045376085342609644;2.5912907553251763e-05;0.08269582110306022;0.0826958211030602;0.2804219063339722;0.10665282209430982;0.0;0.0;0.951884274700955;0.21493649256297268
tacit;level_1;0.8393050102883125;;0.8210222227997003;0.41093427375506464;0.628091465625392;0.3431641122465021;0.3288829252116563;0.9692876438569102;0.9845240697194306;0.42524198864566987;0.2763871429279329;0.29988281211362866;0.7001171878863713;3.625275008411016;0.21620336048808125;;350.48400000000004;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.6802624718359164
tacit;level_2;0.7051261859547187;;0.694632485739901;0.6061399805122385;0.6176400244674842;0.5321375280343483;0.5105057974020267;0.8013459452604567;0.8951792810719296;0.303564440752057;0.28877190210150283;0.1526908238790066;0.8473091761209934;0.09486042603759438;0.9133584301873953;;350.48400000000004;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.6720701827475196
tacit;level_3;0.48727532633616777;0.6692267506814155;0.4875589569013682;0.47037839147985805;0.4416797942129305;0.425682942081352;0.41968209787420785;0.5332668823276164;0.7302512460294857;0.21874384086749749;0.33041847974717364;0.20712854957697796;0.7928714504230221;0.16560840586080938;0.8579210607712575;;350.48400000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.5303155204330614
tribus;level_1;0.803024529955539;;0.8030985952509232;0.38610997476795816;0.6558539370696704;0.289447024285769;0.2592965333700542;0.8825932246698484;0.929978118445355;0.22271139974575266;0.21324571768207737;0.25449527989273635;0.7455047201072637;0.5497489654322264;0.7068745057398351;;46.876;0.0884624127418748;;0.15057111260542513;0.04339253678281655;0.03874789805464524;0.04378391936080887;0.06926435897546031;0.2471832995335232;0.14888722192773002;0.07900834003033759;0.029007553477812486;0.12908746536362542;0.1290874653636254;0.6193707482744222;0.19579441227675476;;0.0;0.557687936290626;0.5704385929757584
tribus;level_2;0.5809929613393175;;0.5756983227988103;0.45942577318085875;0.1455458450051515;0.42416753506693183;0.36332578095643114;0.3743603979107593;0.559411619617725;0.13098046307180947;0.2499902470294811;0.34070933331262027;0.6592906666873797;0.5829544691964256;0.6739079853943384;;46.876;0.07355376458938943;;0.09945905023415957;0.04634701409659889;0.022409744676531364;0.06518271653708621;0.07188471140994565;0.20844714316742832;0.27708084954448103;0.025191387350875696;0.029876792347108733;0.10140838544561696;0.10140838544561695;0.5322571032046142;0.15699217094558143;;0.0;0.6322311770530529;0.4556215589995218
tribus;level_3;0.442749937974416;0.5532838113762086;0.435142818346277;0.429962830652058;0.24836430602605875;0.3913386292687484;0.3681111831804138;0.1892036597138331;0.3626694146177585;0.1507003697878722;0.2963363582845747;0.3713400806430455;0.6286599193569544;0.6835868318093362;0.6280659508031133;;46.876;0.06276084622001843;0.09605363554041502;0.07580843357889021;0.05188023630734666;0.03210091871097348;0.06033697470586428;0.0691541955971835;0.10053516817011689;0.2685017584082214;0.03735373392620246;0.030591328067958296;0.09606904445299957;0.09606904445299956;0.5181558444467298;0.13890529346143649;;0.0;0.6861957688999079;0.3840082902712539
xgboost_default_StratifiedGroupKFold;level_1;0.891790895973487;;0.8938392710743042;0.4956887635217645;0.9000018860234598;0.5527300515005457;0.5395061121077145;0.9809254058265994;0.9904039489273515;0.740650067003281;0.6071339561171338;0.26510275833954594;0.734897241660454;2.317778978350145;0.32670660461119916;3.9400000000000004;2.0980000000000003;0.03425641008286889;;0.03103828516290104;0.06872129389185892;0.04345622207042514;0.08377601168377989;0.08828222467153236;0.011173453850206733;0.005637350409064008;0.0797345200122628;0.07364183613507938;0.05697019341908377;0.05697019341908378;0.912365705596564;0.11853964481685343;0.0;0.0;0.8287179495856556;0.7682502739467448
xgboost_default_StratifiedGroupKFold;level_2;0.8796332937079641;;0.8819983835900608;0.8152653316646793;0.8591443320875325;0.7904663254808421;0.789407497194346;0.9938757505444208;0.9969268531986725;0.6858391746826611;0.5888652196228148;0.045570302037003116;0.9544296979629969;0.013768617038442876;0.986908601834173;3.9400000000000004;2.0980000000000003;0.043003363609868915;;0.03699330081561623;0.08323486145246572;0.026733989282800553;0.05742409782999662;0.05830079108518309;0.007899864478672913;0.003968613708405887;0.08799328310073185;0.07288123427717923;0.05453166142631355;0.05453166142631352;0.025679547246629963;0.024191109417034666;0.0;0.0;0.7849831819506554;0.8464884213349225
