method;level;f1_weighted_mean;hierarchical_f1_mean;accuracy_mean;macro_f1_mean;g_mean_mean;mcc_mean;kappa_mean;r2_mean;pearson_corr_mean;ari_mean;nmi_mean;jsd_mean;jsd_scaled_mean;kl_divergence_mean;kl_scaled_mean;train_time_mean;inference_time_mean;f1_weighted_std;hierarchical_f1_std;accuracy_std;macro_f1_std;g_mean_std;mcc_std;kappa_std;r2_std;pearson_corr_std;ari_std;nmi_std;jsd_std;jsd_scaled_std;kl_divergence_std;kl_scaled_std;train_time_std;inference_time_std;stability
celllens_full;level_2;0.7702152520232165;;0.6796177740737935;0.3547126593219744;0.6100659531593151;0.4143820280506734;0.37577580042479425;0.9259727424639721;0.9620129272862993;0.34214208547676206;0.23115783937535328;0.36709205532849165;0.6329079446715082;7.69441050988443;0.1179224644018931;;;0.058725451490139455;;0.06545462915924873;0.029977665881328348;0.04637103053237847;0.0761391223447078;0.08179272878499512;0.047903346022344244;0.025096568441162825;0.123889165025535;0.08983280010469234;0.03819954400087493;0.03819954400087492;1.4665360398386047;0.02177468694740538;;;0.7063727425493027
celllens_full;level_3;0.34868680973716304;0.6485118280967734;0.354718160466702;0.13783218066860997;0.5957487965128995;0.23782987935242783;0.22060981651968797;0.3688604244239796;0.6030047451687622;0.19466454678050374;0.2584168049002641;0.6368931534668153;0.36310684653318465;13.21276147029975;0.07152276587152159;;;0.0663627576483521;0.05633218753334816;0.04109540451001054;0.0368211004675547;0.15663157048527968;0.04321639804047012;0.04442434187345329;0.10211791523223356;0.0809760900508273;0.025426408693867412;0.03342500338422238;0.0756150171594121;0.07561501715941216;1.8818884253599346;0.011013135002752673;;;0.6681862117582396
cellsighter;level_1;0.9641525488620848;;0.9308274008817721;0.2410381372155212;0.9308274008817721;0.0;0.0;0.9997687260908747;0.9998843553269909;0.0;0.0;0.18799984139394818;0.8120001586060518;2.0607408468116484;0.3293368782088707;;;0.005353186969607005;;0.009957236770591493;0.0013382967424017615;0.009957236770591493;0.0;0.0;0.00010155609763093895;5.078388690535524e-05;0.0;0.0;0.0137976689545968;0.013797668954596791;0.3096936285229498;0.03252340913801847;;;0.973234065151965
cellsighter;level_2;0.9094388225930977;;0.8787320382877322;0.3487407281831837;0.8328019743166772;0.7031170828190276;0.6958286428810477;0.9971402095417231;0.9985685776224414;0.6744055353382434;0.46499445310673815;0.18887195869786644;0.8111280413021336;2.0620219380179963;0.32920590323146676;;;0.0031774755956118796;;0.005180292876776797;0.003061962541593442;0.019015926932218524;0.015861686247704065;0.015904891275305207;0.002239254980050047;0.0011210078150338848;0.020000808036983533;0.019097884043594797;0.014096996874649804;0.014096996874649775;0.3101698730560094;0.03255899427055168;;;0.9841126220219406
cellsighter;level_3;0.8267614807861825;0.8646198543346925;0.7685661773572943;0.34517700548840985;0.7233737310832044;0.7181016405265326;0.7135632163270785;0.9614658494918075;0.9805267930145597;0.6555459426415273;0.5794963008644742;0.2901924033502684;0.7098075966497316;4.539039572477902;0.1815428818917323;;;0.006541552096734529;0.005425558241398828;0.010240192919261142;0.005677751335346669;0.02502015716228024;0.010212604192811716;0.010732175043672017;0.012583608714342609;0.006428226076305806;0.011529824477555432;0.004710247814063687;0.015636860034796408;0.015636860034796383;0.47367898037138206;0.014740068893755329;;;0.9672922395163274
deepcelltypes;level_1;0.7523542826084388;;0.6030191681187969;0.04702214266302743;0.6030191681187969;0.0;0.0;0.757866719323247;0.8705554085313854;0.0;0.0;0.48406621075499057;0.5159337892450093;13.165807039306113;0.07059251881839716;;6418.904;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0
deepcelltypes;level_2;0.37324265633236664;;0.29605462535040533;0.036651867628144666;0.3373246674637935;0.07892148714803242;0.05307611740636764;0.2835665411204145;0.5325096629361898;-0.010054952335411501;0.00944498250472592;0.5735034375171773;0.42649656248282275;13.423010655098071;0.06933365189233442;;6418.904;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0
deepcelltypes;level_3;0.16105746917299452;0.27430938130232396;0.12029320403060836;0.025420735264832427;0.08363723742185926;0.06453781886742879;0.054991212601429806;0.04489627143591259;0.21188740273058376;0.004226114720846547;0.017923027900876524;0.7284931262815686;0.2715068737184314;22.210833918070186;0.04308332925606245;;6418.904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0
deepcelltypes_adapted;level_1;0.7517274398425354;;0.6022141828926434;0.25057581328084516;0.6022141828926434;0.0;0.0;0.7649806882056022;0.8746317443390688;0.0;0.0;0.48465251526974634;0.5153474847302537;13.299333471201868;0.06993332955091573;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0
deepcelltypes_adapted;level_2;0.37317117657860366;;0.295817864989772;0.18318331692724135;0.3369611944497334;0.07899946936758555;0.052998682879254466;0.0018139175381972985;0.04259011080282955;-0.009457936100758584;0.009794600737755997;0.5737442254954201;0.42625577450457985;13.620654191231443;0.0683963923173655;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0
