method;level;f1_weighted_mean;hierarchical_f1_mean;accuracy_mean;macro_f1_mean;g_mean_mean;mcc_mean;kappa_mean;r2_mean;pearson_corr_mean;ari_mean;nmi_mean;jsd_mean;jsd_scaled_mean;kl_divergence_mean;kl_scaled_mean;train_time_mean;inference_time_mean;f1_weighted_std;hierarchical_f1_std;accuracy_std;macro_f1_std;g_mean_std;mcc_std;kappa_std;r2_std;pearson_corr_std;ari_std;nmi_std;jsd_std;jsd_scaled_std;kl_divergence_std;kl_scaled_std;train_time_std;inference_time_std;stability
cellsighter;level_1;0.9384247770112424;;0.8849228384231431;0.2346061942528106;0.8849228384231431;0.0;0.0;0.9878153549745798;0.9938705078181773;0.0;0.0;0.24145854568338904;0.7585414543166109;3.60491175097403;0.23789413040327778;12114.0;6124.6810000000005;0.026448639299922312;;0.0466680094109401;0.006612159824980577;0.0466680094109401;0.0;0.0;0.013460377566841958;0.006779441700662885;0.0;0.0;0.051857175924896734;0.0518571759248967;1.5664044291548935;0.07711033689445568;0.0;0.0;0.8677568035003884
cellsighter;level_2;0.7914855505710123;;0.7400055460912612;0.29406072595047084;0.7165574783468562;0.4544107345156876;0.4275495074402696;0.9530589867194419;0.9761070778603573;0.3142704324515265;0.20070736361232808;0.25642927196403537;0.7435707280359647;3.634847983820058;0.23597105656524184;12114.0;6124.6810000000005;0.04973567627952043;;0.06324870702476801;0.026607851332986092;0.06133187734900081;0.09710333224349865;0.10823624556778702;0.03602292486175287;0.018505379973001602;0.11211855396910811;0.07313150602957187;0.05018599737777025;0.05018599737777025;1.553016283716069;0.07635247711603158;0.0;0.0;0.7513216186023979
cellsighter;level_3;0.6050123943994794;0.7112185712196202;0.5498899177125652;0.3014316187848046;0.519273699305467;0.4617686910032061;0.45232924048358214;0.7423218166192536;0.8559050394832252;0.3000137873975981;0.3149772754895631;0.3604539670909673;0.6395460329090328;6.8622713567800036;0.1460497212259268;12114.0;6124.6810000000005;0.08257525176176754;0.06816463310281763;0.0960638134121368;0.04105102928456871;0.11873976588793007;0.10880998569275403;0.11306194519245232;0.1875459127039602;0.11038783904076704;0.0907468398109862;0.06951619081572505;0.08920811953392563;0.08920811953392566;2.993048829597422;0.06248818857042857;0.0;0.0;0.5871237411911623
deepcelltypes;level_1;0.7485766635881801;;0.5981802015411974;0.03402621198128091;0.5981802015411974;0.0;0.0;0.8656563020422204;0.9304065251502809;0.0;0.0;0.4875875153465617;0.5124124846534384;12.929684382481145;0.07178913552827253;;3041.386;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0
deepcelltypes;level_2;0.501451976325836;;0.38999407231772376;0.03165862841680977;0.3493339631213919;0.08117311562179137;0.06373150347863377;0.8040125555256654;0.8966674721019301;0.021767821748025943;0.01237293198064213;0.5003550896758401;0.4996449103241599;12.695458568306593;0.07301690520346317;;3041.386;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0
deepcelltypes;level_3;0.1540468267041505;0.34225559601437744;0.11840545346769413;0.018903545695960623;0.07409670685106204;0.022743601754715893;0.021081323106717176;0.31954738060406435;0.5652852205781294;0.008170682355982072;0.021100825998892746;0.670756939175285;0.329243060824715;19.254100829514645;0.04937271757543449;;3041.386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0
deepcelltypes_adapted;level_1;0.7483538293176043;;0.5978956727919383;0.18708845732940108;0.5978956727919383;0.0;0.0;0.9374820681791827;0.968236576555122;0.0;0.0;0.48779433675970163;0.5122056632402985;13.149959281139271;0.07067158146051469;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0
deepcelltypes_adapted;level_2;0.501404594718637;;0.3899051570835803;0.1709129822598162;0.3490896337395406;0.08263649399820296;0.06368388168077388;0.8159339549659285;0.9032906259703621;0.02654959850213825;0.013845660685862352;0.5004999657856822;0.49950003421431777;13.191842498763325;0.07046301423420813;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0
deepcelltypes_adapted;level_3;0.16981402490845207;0.3509895277613528;0.12858921161825726;0.07360626608752775;0.07360597359801276;0.02824649098439918;0.025933551951643485;0.03270037540416947;0.18083245119217256;0.009519559310298653;0.020963971387401824;0.615397838338169;0.38460216166183103;18.341586950047237;0.051702065739624214;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0
flowsom;level_1;0.9496274445812661;;0.9041292234736218;0.23740686114531648;0.9041292234736218;0.0;0.0;0.9962487241431927;0.9981225091124291;0.0;0.0;0.22265424624437435;0.7773457537556256;2.957890087653717;0.25405560223563267;;16.612000000000002;0.0055749710299962925;;0.010107372380247174;0.00139374275749905;0.010107372380247174;0.0;0.0;0.0009492505076998572;0.0004755868765411984;0.0;0.0;0.012211632703786968;0.01221163270378697;0.32731439624412817;0.02113528284036251;;0.0;0.9721251448500186
